0056,元大高股息,市,12月12日,,35.58,0.11,0.31,"25,499",908,35.47,35.65,35.67,35.56,0.31,,,    ,    ,    ,    ,    
3285,微端,櫃,12月12日,,29.1,1.7,6.2,842,24.4,27.4,28,29.85,27.45,8.76,50.2,2.06,    ,    ,    ,    ,    
3287,廣寰科,櫃,12月12日,,36.9,3.35,9.99,"14,942",534,33.55,35.45,36.9,34.05,8.49,72.4,3.04,    ,    ,    ,    ,    
3290,東浦,櫃,12月12日,,27.6,-0.4,-1.43,"1,456",40.6,28,28.45,28.55,27.6,3.39,18.2,1.67,    ,    ,    ,    ,    
3303,岱稜,櫃,12月12日,,28.05,0.1,0.36,218,6.1,27.95,28.05,28.1,27.95,0.54,16.7,1.38,    ,    ,    ,    ,    
3308,聯德,市,12月12日,,40.5,2.3,6.02,"3,449",140,38.2,39.5,41.25,39.3,5.1,5.58,2.4,    ,    ,    ,    ,    
3311,閎暉,市,12月12日,,39.05,0.75,1.96,682,26.6,38.3,38.6,39.55,38.3,3.26,24.9,1,    ,    ,    ,    ,    
3323,加百裕,櫃,12月12日,,29.15,0,0,155,4.54,29.15,29.5,29.6,29.15,1.54,,0.97,    ,    ,    ,    ,    
3325,旭品,櫃,12月12日,,36.25,-1.6,-4.23,"5,392",198,37.85,37.2,38,36.15,4.89,,3.2,    ,    ,    ,    ,    
3332,幸康,櫃,12月12日,,44,-0.3,-0.68,1,0.04,44.3,44,44,44,0,12.2,1.25,    ,    ,    ,    ,    
3346,麗清,市,12月12日,,46.05,-0.55,-1.18,"2,642",122,46.6,46.9,46.95,45.9,2.25,17.1,1.58,    ,    ,    ,    ,    
3356,奇偶,市,12月12日,,42.9,-1.4,-3.16,951,41.2,44.3,44.4,44.45,42.9,3.5,15.5,1.95,    ,    ,    ,    ,    
3373,熱映,櫃,12月12日,,25.95,-1.8,-6.49,479,12.7,27.75,27.3,27.3,25.85,5.23,,1.18,    ,    ,    ,    ,    
3380,明泰,市,12月12日,,38.3,1.1,2.96,"19,770",757,37.2,37.5,38.75,37.5,3.36,28.6,2.05,    ,    ,    ,    ,    
3390,旭軟,櫃,12月12日,,26.3,0,0,"3,351",87.3,26.3,26.45,26.45,25.6,3.23,37,1.54,    ,    ,    ,    ,    
3426,台興,櫃,12月12日,,39.6,0.2,0.51,5,0.2,39.4,39.4,39.6,39.4,0.51,17.4,1.54,    ,    ,    ,    ,    
3430,奇鈦科,櫃,12月12日,,47.85,-0.15,-0.31,70,3.38,48,48.65,48.65,47.85,1.67,10.9,1.59,    ,    ,    ,    ,    
3434,哲固,櫃,12月12日,,27.25,0.1,0.37,28,0.75,27.15,27.15,27.35,27.15,0.74,42.6,2.41,    ,    ,    ,    ,    
3437,榮創,市,12月12日,,31.5,-0.95,-2.93,"3,946",128,32.45,32.5,33,31.5,4.62,,1.83,    ,    ,    ,    ,    
3441,聯一光,櫃,12月12日,,40.25,1.15,2.94,"2,587",106,39.1,38.95,41.6,38.95,6.78,42.4,2.09,    ,    ,    ,    ,    
3447,展達,市,12月12日,,39.7,-0.1,-0.25,41,1.62,39.8,39.5,39.8,39.35,1.13,22.9,2.54,    ,    ,    ,    ,    
3484,崧騰,櫃,12月12日,,47.1,0.6,1.29,328,15.5,46.5,46.95,47.7,46.5,2.58,39.9,1.3,    ,    ,    ,    ,    
3498,陽程,櫃,12月12日,,30,0.05,0.17,26,0.78,29.95,29.7,30,29.7,1,61.2,0.74,    ,    ,    ,    ,    
3508,位速,櫃,12月12日,,27.95,-0.1,-0.36,210,5.9,28.05,28.5,28.5,27.85,2.32,,3.3,    ,    ,    ,    ,    
3511,矽瑪,櫃,12月12日,,28.65,-0.25,-0.87,117,3.39,28.9,29.1,29.1,28.65,1.56,,1.52,    ,    ,    ,    ,    
3512,皇龍,櫃,12月12日,,33.2,-0.6,-1.78,193,6.42,33.8,33.6,33.6,33.05,1.63,20.6,1.63,    ,    ,    ,    ,    
3518,柏騰,市,12月12日,,38.6,0,0,166,6.39,38.6,38.65,39,38.3,1.81,77.2,2.53,    ,    ,    ,    ,    
3531,先益,櫃,12月12日,,33.95,-0.2,-0.59,104,3.54,34.15,34.15,34.15,33.65,1.46,14.7,1.09,    ,    ,    ,    ,    
3537,堡達,櫃,12月12日,,39.25,0,0,91,3.59,39.25,39.25,39.35,39.2,0.38,12,1.81,    ,    ,    ,    ,    
3540,曜越,櫃,12月12日,,44.1,-0.7,-1.56,562,25.1,44.8,45.1,45.25,44.1,2.57,24.8,1.65,    ,    ,    ,    ,    
3541,西柏,櫃,12月12日,,39.1,-0.25,-0.64,53,2.09,39.35,39.35,39.4,39.1,0.76,86.9,2.04,    ,    ,    ,    ,    
3555,博士旺,櫃,12月12日,,34.7,0.7,2.06,22,0.77,34,34,35.15,34,3.38,,5.31,    ,    ,    ,    ,    
3564,其陽,櫃,12月12日,,49.7,-0.05,-0.1,126,6.28,49.75,50.5,50.5,49.7,1.61,57.8,2.37,    ,    ,    ,    ,    
3567,逸昌,櫃,12月12日,,42.1,-0.3,-0.71,577,24.3,42.4,42.7,43.15,41.65,3.54,15.8,2.36,    ,    ,    ,    ,    
3581,博磊,櫃,12月12日,,25.6,0,0,31,0.8,25.6,26.05,26.05,25.55,1.95,30.1,1.55,    ,    ,    ,    ,    
3591,艾笛森,市,12月12日,,25.25,0.25,1,558,14.1,25,25,25.3,25,1.2,230,1.24,    ,    ,    ,    ,    
3605,宏致,市,12月12日,,31.6,0.05,0.16,315,9.89,31.55,31.55,31.6,31.35,0.79,,0.78,    ,    ,    ,    ,    
3609,三一東林,櫃,12月12日,,35.25,-0.25,-0.7,26,0.93,35.5,38.15,38.15,35,8.87,,3.03,    ,    ,    ,    ,    
3622,洋華,市,12月12日,,47.75,4.3,9.9,"9,833",462,43.45,45.7,47.75,44.2,8.17,15.9,1.15,    ,    ,    ,    ,    
3623,富晶通,櫃,12月12日,,49.5,-2,-3.88,768,39,51.5,51.5,52.5,49.4,6.02,,3.78,    ,    ,    ,    ,    
3628,盈正,櫃,12月12日,,43.7,-0.1,-0.23,41,1.78,43.8,44.25,44.25,43.7,1.26,15.1,1.15,    ,    ,    ,    ,    
3629,地心引力,櫃,12月12日,,38.4,1.1,2.95,2,0.08,37.3,38.4,38.4,38.4,0,,10.5,    ,    ,    ,    ,    
3630,新鉅科,櫃,12月12日,,35.5,0.95,2.75,"3,643",133,34.55,34.7,37.7,34.7,8.68,,2.22,    ,    ,    ,    ,    
3631,晟楠,櫃,12月12日,,35.45,1.7,5.04,467,16.8,33.75,33.9,36.8,33.9,8.59,,2.19,    ,    ,    ,    ,    
3645,達邁,市,12月12日,,41.2,0.4,0.98,"1,000",41.3,40.8,41.1,42.2,40.5,4.17,,1.88,    ,    ,    ,    ,    
3646,艾恩特,櫃,12月12日,,28.35,-0.05,-0.18,184,5.2,28.4,28.4,28.4,28.2,0.7,21.5,2.05,    ,    ,    ,    ,    
3652,精聯,市,12月12日,,27,-0.35,-1.28,221,5.98,27.35,27.35,27.35,26.8,2.01,39.7,1.11,    ,    ,    ,    ,    
3663,鑫科,櫃,12月12日,,35.1,-0.1,-0.28,165,5.78,35.2,35.05,35.2,34.65,1.56,53.2,2.15,    ,    ,    ,    ,    
3666,光耀,櫃,12月12日,,27.8,0.15,0.54,466,13.2,27.65,27.85,28.8,27.6,4.34,,1.94,    ,    ,    ,    ,    
3672,康聯訊,櫃,12月12日,,25.95,-0.05,-0.19,29,0.76,26,26.1,26.2,25.75,1.73,,2.43,    ,    ,    ,    ,    
3673,TPK-KY,市,12月12日,,35.15,0.35,1.01,572,20.1,34.8,34.6,35.3,34.6,2.01,62.8,0.37,    ,    ,    ,    ,    
3684,榮昌,櫃,12月12日,,46.35,-0.15,-0.32,7,0.31,46.5,46.5,46.5,46.35,0.32,26.3,2.3,    ,    ,    ,    ,    
3694,海華,市,12月12日,,45.75,1.3,2.92,"20,832",945,44.45,45.45,46.55,44.1,5.51,19.6,2.31,    ,    ,    ,    ,    
3702A,大聯大甲特,市,12月12日,,47,0.1,0.21,124,5.81,46.9,47,47,46.8,0.43,,,    ,    ,    ,    ,    
3703,欣陸,市,12月12日,,28,0.25,0.9,"1,041",29,27.75,27.8,28,27.75,0.9,15.2,0.88,    ,    ,    ,    ,    
3705,永信,市,12月12日,,46.6,-0.35,-0.75,272,12.7,46.95,47,47.1,46.6,1.06,17.7,1.73,    ,    ,    ,    ,    
3706,神達,市,12月12日,,40.9,-0.25,-0.61,"7,389",304,41.15,41.4,41.45,40.85,1.46,43.1,0.85,    ,    ,    ,    ,    
3709,鑫聯大投控,櫃,12月12日,,25.35,-0.55,-2.12,328,8.38,25.9,26.15,26.15,25.35,3.09,20.8,1.2,    ,    ,    ,    ,    
3712,永崴投控,市,12月12日,,43.45,3.95,10,"23,745","1,008",39.5,41.1,43.45,40.95,6.33,28.2,1.37,    ,    ,    ,    ,    
3713,新晶投控,櫃,12月12日,,27.45,-0.05,-0.18,61,1.67,27.5,27.5,27.8,27.45,1.27,196,3.26,    ,    ,    ,    ,    
3714,富采,市,12月12日,,44.25,0.05,0.11,607,26.9,44.2,44.65,44.65,44.05,1.36,,0.64,    ,    ,    ,    ,    
4102,永日,櫃,12月12日,,39.8,0.7,1.79,"1,070",42.2,39.1,39.2,39.8,39,2.05,25,2.7,    ,    ,    ,    ,    
4106,雃博,市,12月12日,,28.75,-0.05,-0.17,135,3.88,28.8,29.1,29.1,28.75,1.22,20.1,1.25,    ,    ,    ,    ,    
4111,濟生,櫃,12月12日,,26.7,0.1,0.38,66,1.75,26.6,26.65,26.7,26.55,0.56,13.2,1.25,    ,    ,    ,    ,    
4113,聯上,櫃,12月12日,,29.4,-0.2,-0.68,881,25.9,29.6,29.6,29.8,29.2,2.03,,1.98,    ,    ,    ,    ,    
4114,健喬,櫃,12月12日,,38.9,-0.75,-1.89,"4,072",160,39.65,39.8,40,38.85,2.9,24.3,2.27,    ,    ,    ,    ,    
4120,友華,櫃,12月12日,,39.1,-0.05,-0.13,25,0.97,39.15,39.3,39.5,39.1,1.02,,0.96,    ,    ,    ,    ,    
4123,晟德,櫃,12月12日,,45.65,-0.55,-1.19,987,45.2,46.2,46.25,46.25,45.65,1.3,,1.62,    ,    ,    ,    ,    
4130,健亞,櫃,12月12日,,26.95,-0.3,-1.1,229,6.19,27.25,27.25,27.25,26.85,1.47,96.2,2.01,    ,    ,    ,    ,    
4133,亞諾法,市,12月12日,,35.05,-0.4,-1.13,479,16.8,35.45,35.5,35.55,34.9,1.83,48,1.66,    ,    ,    ,    ,    
4139,馬光-KY,櫃,12月12日,,34.85,-0.1,-0.29,15,0.52,34.95,35,35,34.45,1.57,,3.48,    ,    ,    ,    ,    
4142,國光生,市,12月12日,,33.15,-0.05,-0.15,912,30.3,33.2,33.4,33.4,32.95,1.36,,2.37,    ,    ,    ,    ,    
4153,鈺緯,櫃,12月12日,,36.8,0.4,1.1,32,1.18,36.4,36.5,36.95,36.5,1.24,29,2.13,    ,    ,    ,    ,    
4155,訊映,市,12月12日,,25.55,-0.15,-0.58,305,7.81,25.7,25.7,25.85,25.5,1.36,111,1.5,    ,    ,    ,    ,    
4160,訊聯基因,櫃,12月12日,,39.6,-0.8,-1.98,25,1,40.4,40.4,40.4,39.1,3.22,36,2.46,    ,    ,    ,    ,    
4161,聿新科,櫃,12月12日,,34.1,-0.15,-0.44,"1,090",38.6,34.25,34.5,36.5,34,7.3,25.6,2.27,    ,    ,    ,    ,    
4168,醣聯,櫃,12月12日,,27.6,-0.4,-1.43,507,14,28,28.2,28.35,27.5,3.04,,2.24,    ,    ,    ,    ,    
4171,瑞基,櫃,12月12日,,38.55,-1,-2.53,357,13.9,39.55,39.95,39.95,38.5,3.67,,2.48,    ,    ,    ,    ,    
4183,福永生技,櫃,12月12日,,28,1.4,5.26,313,8.54,26.6,26.6,28,26.3,6.39,34.1,2.21,    ,    ,    ,    ,    
4188,安克,櫃,12月12日,,27.65,-0.55,-1.95,301,8.41,28.2,28.1,28.5,27.65,3.01,,3.76,    ,    ,    ,    ,    
4192,杏國,櫃,12月12日,,36.8,-0.3,-0.81,2,0.08,37.1,36.85,36.85,36.8,0.13,,6.74,    ,    ,    ,    ,    
4305,世坤,櫃,12月12日,,37,-0.5,-1.33,56,2.08,37.5,37.5,37.5,37,1.33,13.2,1.83,    ,    ,    ,    ,    
4401,東隆興,櫃,12月12日,,25.55,-1.05,-3.95,"1,493",38.1,26.6,26,26.3,24.6,6.39,,1.18,    ,    ,    ,    ,    
4417,金洲,櫃,12月12日,,39,-0.05,-0.13,69,2.7,39.05,39.05,39.2,39,0.51,8.8,1.18,    ,    ,    ,    ,    
4419,元勝,櫃,12月12日,,35.05,-2.95,-7.76,13,0.46,38,38,38,35,7.89,,19.2,    ,    ,    ,    ,    
4420,光明,櫃,12月12日,,48,0.35,0.73,106,5.05,47.65,47.2,48.05,47.2,1.78,,1.91,    ,    ,    ,    ,    
4433,興采,櫃,12月12日,,33.6,0.55,1.66,604,20.6,33.05,33.2,34.8,33.2,4.84,,1.05,    ,    ,    ,    ,    
4440,宜新實業,市,12月12日,,26.1,-0.05,-0.19,82,2.12,26.15,26.15,26.2,25.85,1.34,27.5,1.38,    ,    ,    ,    ,    
4442,竣邦-KY,櫃,12月12日,,25.55,0.25,0.99,67,1.71,25.3,25.75,25.95,25.5,1.78,,1.41,    ,    ,    ,    ,    
4502,健信,櫃,12月12日,,37.4,-0.8,-2.09,11,0.42,38.2,38,38,37.1,2.36,,3.26,    ,    ,    ,    ,    
4523,永彰,櫃,12月12日,,46.85,-0.65,-1.37,52,2.46,47.5,47.9,48.4,46.85,3.26,83.7,3.05,    ,    ,    ,    ,    
4527,方土霖,櫃,12月12日,,36.15,0.15,0.42,49,1.75,36,36.3,36.3,35.8,1.39,11.8,1.81,    ,    ,    ,    ,    
4528,江興鍛,櫃,12月12日,,31.3,-0.05,-0.16,43,1.33,31.35,31.4,31.65,31.05,1.91,14.8,1.17,    ,    ,    ,    ,    
4533,協易機,櫃,12月12日,,28.55,-0.15,-0.52,"3,604",104,28.7,28.7,29.3,28.35,3.31,22.8,1.72,    ,    ,    ,    ,    
4535,至興,櫃,12月12日,,36.05,0.7,1.98,380,13.8,35.35,35.5,36.85,35.5,3.82,15.4,1.12,    ,    ,    ,    ,    
4540,全球傳動,市,12月12日,,32.3,0.05,0.16,108,3.45,32.25,32.25,32.3,31.95,1.09,48.9,0.9,    ,    ,    ,    ,    
4541,晟田,櫃,12月12日,,31.65,0.05,0.16,238,7.61,31.6,31.6,32.4,31.55,2.69,,1.36,    ,    ,    ,    ,    
4543,萬在,櫃,12月12日,,49.65,-1.65,-3.22,"2,350",119,51.3,51.8,51.9,49.65,4.39,25.3,1.64,    ,    ,    ,    ,    
4545,銘鈺,市,12月12日,,30.1,-0.1,-0.33,21,0.63,30.2,30.1,30.1,29.8,0.99,21,1.22,    ,    ,    ,    ,    
4550,長佳,櫃,12月12日,,36.1,-0.25,-0.69,411,14.7,36.35,36.35,36.5,35.5,2.75,11.9,1.52,    ,    ,    ,    ,    
4552,力達-KY,市,12月12日,,32.25,0.25,0.78,588,18.9,32,32.25,32.35,32.05,0.94,9.27,0.63,    ,    ,    ,    ,    
4554,橙的,櫃,12月12日,,30.45,2.05,7.22,461,14,28.4,31,31.2,29.5,5.99,277,1.66,    ,    ,    ,    ,    
4556,旭然,櫃,12月12日,,28.6,-0.2,-0.69,33,0.95,28.8,29.25,29.25,28.6,2.26,65,1.41,    ,    ,    ,    ,    
4558,寶緯,櫃,12月12日,,25.8,-0.1,-0.39,8,0.21,25.9,26.2,26.2,25.8,1.54,39.7,1.44,    ,    ,    ,    ,    
4560,強信-KY,市,12月12日,,36.5,0,0,49,1.79,36.5,36.5,36.7,36.45,0.68,24.2,1.42,    ,    ,    ,    ,    
4561,健椿,櫃,12月12日,,38.2,-1,-2.55,"1,626",62.8,39.2,39.45,39.8,37.7,5.36,17.1,1.83,    ,    ,    ,    ,    
4563,百德,櫃,12月12日,,46.45,0,0,134,6.27,46.45,46.5,46.95,46.45,1.08,27.5,1.78,    ,    ,    ,    ,    
4584,君帆,櫃,12月12日,,48.9,-0.1,-0.2,22,1.07,49,49.05,49.2,48.8,0.82,20.4,1.5,    ,    ,    ,    ,    
4706,大恭,櫃,12月12日,,28.45,0.05,0.18,29,0.82,28.4,28.75,28.8,28.45,1.23,,1.56,    ,    ,    ,    ,    
4722,國精化,市,12月12日,,36.45,0.05,0.14,67,2.42,36.4,36.55,36.55,36.3,0.69,32,1.28,    ,    ,    ,    ,    
4726,永昕,櫃,12月12日,,35.85,-0.2,-0.55,170,6.11,36.05,36.05,36.05,35.8,0.69,,2.84,    ,    ,    ,    ,    
4735,豪展,櫃,12月12日,,36.75,-0.35,-0.94,25,0.94,37.1,37,37,36.7,0.81,17.3,1.48,    ,    ,    ,    ,    
4741,泓瀚,櫃,12月12日,,35.5,-0.1,-0.28,42,1.5,35.6,36.65,36.65,35.3,3.79,20.3,1.28,    ,    ,    ,    ,    
4744,皇將,櫃,12月12日,,28.25,-0.45,-1.57,864,24.6,28.7,28.9,29.15,28.2,3.31,,1.37,    ,    ,    ,    ,    
4745,合富-KY,櫃,12月12日,,25.7,0.1,0.39,50,1.28,25.6,25.45,26.2,25.45,2.93,24.5,0.72,    ,    ,    ,    ,    
4754,國碳科,櫃,12月12日,,42.85,0.3,0.71,19,0.8,42.55,42.5,42.85,42.5,0.82,21.1,2.78,    ,    ,    ,    ,    
4764,雙鍵,市,12月12日,,41,-0.2,-0.49,31,1.26,41.2,41.2,41.2,40.85,0.85,,1.57,    ,    ,    ,    ,    
4767,誠泰科技,櫃,12月12日,,28.15,-0.15,-0.53,6,0.17,28.3,28.3,28.3,28.15,0.53,12.5,1,    ,    ,    ,    ,    
4906,正文,市,12月12日,,35.75,1.45,4.23,"20,527",728,34.3,34.5,36,34.3,4.96,13.4,1.09,    ,    ,    ,    ,    
4907,富宇,櫃,12月12日,,40.05,0.2,0.5,69,2.81,39.85,41.8,41.8,39.9,4.77,222,2.75,    ,    ,    ,    ,    
4909,新復興,櫃,12月12日,,34.65,3.15,10,"24,020",808,31.5,32,34.65,32,8.41,,1.34,    ,    ,    ,    ,    
4916,事欣科,市,12月12日,,35,-0.05,-0.14,984,34.5,35.05,35.35,35.6,34.75,2.43,17.7,1.62,    ,    ,    ,    ,    
4930,燦星網,市,12月12日,,31.4,1.1,3.63,905,28.2,30.3,31.2,31.55,30.65,2.97,9.29,0.77,    ,    ,    ,    ,    
4931,新盛力,櫃,12月12日,,31.75,-0.55,-1.7,357,11.5,32.3,32.3,32.45,31.75,2.17,34.5,2.03,    ,    ,    ,    ,    
4934,太極,市,12月12日,,26.8,-0.5,-1.83,"1,148",31.1,27.3,27.35,27.8,26.75,3.85,15.7,2.52,    ,    ,    ,    ,    
4942,嘉彰,市,12月12日,,44.2,0.75,1.73,851,37.4,43.45,43.05,44.2,43.05,2.65,11.2,0.72,    ,    ,    ,    ,    
4972,湯石照明,櫃,12月12日,,28.5,-0.35,-1.21,94,2.69,28.85,28.8,28.8,28.5,1.04,52.8,1.04,    ,    ,    ,    ,    
4973,廣穎,櫃,12月12日,,34.65,-1,-2.81,"1,882",66.1,35.65,35.95,36.3,34.4,5.33,12.6,0.97,    ,    ,    ,    ,    
4976,佳凌,市,12月12日,,43.8,3.95,9.91,"4,106",177,39.85,40.1,43.8,40.05,9.41,,2.31,    ,    ,    ,    ,    
4989,榮科,市,12月12日,,25.75,-0.5,-1.9,102,2.65,26.25,26.2,26.2,25.75,1.71,,1.57,    ,    ,    ,    ,    
4991,環宇-KY,櫃,12月12日,,32.8,0,0,43,1.42,32.8,33,33.4,32.8,1.83,,1.16,    ,    ,    ,    ,    
4995,晶達,櫃,12月12日,,47.25,0,0,29,1.34,47.25,47.45,47.45,46.85,1.27,12.8,2.21,    ,    ,    ,    ,    
4999,鑫禾,市,12月12日,,35.85,-0.15,-0.42,62,2.23,36,36.2,36.2,35.8,1.11,512,0.77,    ,    ,    ,    ,    
5009,榮剛,櫃,12月12日,,49.7,0.7,1.43,"11,808",588,49,49.4,50.2,48.9,2.65,10.9,1.87,    ,    ,    ,    ,    
5011,久陽,櫃,12月12日,,26.75,1.95,7.86,"9,069",240,24.8,26,27.25,25.25,8.06,26.5,1.21,    ,    ,    ,    ,    
5013,強新,櫃,12月12日,,34,0.6,1.8,156,5.24,33.4,33.55,34,33.5,1.5,14.7,1.26,    ,    ,    ,    ,    
5015,華祺,櫃,12月12日,,44.1,-0.1,-0.23,67,2.95,44.2,44.4,44.4,44,0.9,16.5,1.9,    ,    ,    ,    ,    
5016,松和,櫃,12月12日,,29.2,0.05,0.17,3,0.09,29.15,29.05,29.2,29.05,0.51,22.8,1.01,    ,    ,    ,    ,    
5201,凱衛,櫃,12月12日,,32.05,0.05,0.16,314,10.1,32,32,32.05,31.7,1.09,12.8,2.37,    ,    ,    ,    ,    
5212,凌網,櫃,12月12日,,49.8,-0.6,-1.19,56,2.92,50.4,51.4,52.7,49.8,5.75,15.9,3.55,    ,    ,    ,    ,    
5213,亞昕,櫃,12月12日,,32.8,-0.25,-0.76,959,31.4,33.05,33.05,33.1,32.45,1.97,27.1,1.66,    ,    ,    ,    ,    
5220,萬達光電,櫃,12月12日,,26.9,-0.1,-0.37,42,1.13,27,27,27.15,26.9,0.93,30.6,1.33,    ,    ,    ,    ,    
5223,安力-KY,櫃,12月12日,,37.8,-0.2,-0.53,15,0.58,38,38,38,37.8,0.53,,0.85,    ,    ,    ,    ,    
5227,立凱-KY,櫃,12月12日,,48.5,-0.65,-1.32,176,8.59,49.15,49.25,49.25,48.5,1.53,,4.62,    ,    ,    ,    ,    
5230,雷笛克光學,櫃,12月12日,,27.5,-1.15,-4.01,"1,070",29.9,28.65,28.5,28.8,27.25,5.41,,1.11,    ,    ,    ,    ,    
5244,弘凱,市,12月12日,,37.15,-0.1,-0.27,133,4.99,37.25,37.75,37.8,37.15,1.74,15.5,1.55,    ,    ,    ,    ,    
5245,智晶,櫃,12月12日,,42,-0.3,-0.71,31,1.32,42.3,43.05,43.05,42,2.48,,1.75,    ,    ,    ,    ,    
5272,笙科,櫃,12月12日,,38.45,-0.6,-1.54,"2,280",89.5,39.05,39.2,39.9,38.45,3.71,,1.93,    ,    ,    ,    ,    
5291,邑昇,櫃,12月12日,,27.05,0,0,132,3.58,27.05,27.05,27.3,27,1.11,30.1,1.13,    ,    ,    ,    ,    
5309,系統電,櫃,12月12日,,36.7,1.45,4.11,"3,682",134,35.25,35.6,36.9,35.25,4.68,24.8,2.45,    ,    ,    ,    ,    
5353,台林,櫃,12月12日,,36.6,0.15,0.41,173,6.34,36.45,36.5,36.75,36.35,1.1,14.6,2.11,    ,    ,    ,    ,    
5356,協益,櫃,12月12日,,29.85,0.05,0.17,238,7.13,29.8,30.3,30.3,29.7,2.01,199,0.74,    ,    ,    ,    ,    
5364,力麗店,櫃,12月12日,,26.9,-0.2,-0.74,52,1.38,27.1,27.1,27.15,26.3,3.14,,3.05,    ,    ,    ,    ,    
5381,合正,櫃,12月12日,,29.55,0.05,0.17,"7,607",231,29.5,30.5,31.35,29.55,6.1,98.5,5.16,    ,    ,    ,    ,    
5383,金利,櫃,12月12日,,27.25,0.25,0.93,23,0.62,27,27,27.25,26.9,1.3,,3.84,    ,    ,    ,    ,    
5392,能率,櫃,12月12日,,25.2,0,0,260,6.56,25.2,25.35,25.35,25.05,1.19,,0.75,    ,    ,    ,    ,    
5410,國眾,櫃,12月12日,,33.2,0.1,0.3,272,9.03,33.1,33.3,33.35,33.1,0.76,13.9,2.17,    ,    ,    ,    ,    
5443,均豪,櫃,12月12日,,30.8,-0.35,-1.12,376,11.6,31.15,31.3,31.45,30.8,2.09,44,1.92,    ,    ,    ,    ,    
5455,昇益,櫃,12月12日,,34.45,0.55,1.62,1,0.03,33.9,34.45,34.45,34.45,0,,3.92,    ,    ,    ,    ,    
5464,霖宏,櫃,12月12日,,32.3,-0.6,-1.82,359,11.6,32.9,32.95,32.95,32,2.89,22.6,1.53,    ,    ,    ,    ,    
5465,富驊,櫃,12月12日,,49.55,-0.75,-1.49,"1,317",65.8,50.3,50.6,50.8,49.55,2.49,26.1,3.15,    ,    ,    ,    ,    
5487,通泰,櫃,12月12日,,30.7,2.75,9.84,372,11.4,27.95,28.75,30.7,28.75,6.98,,1.38,    ,    ,    ,    ,    
5489,彩富,櫃,12月12日,,35.25,0.3,0.86,32,1.13,34.95,34.95,35.3,34.95,1,22,1.55,    ,    ,    ,    ,    
5519,隆大,市,12月12日,,29.85,-0.1,-0.33,"1,090",32.3,29.95,30,30,29.2,2.67,12.6,1.34,    ,    ,    ,    ,    
5523,豐謙,櫃,12月12日,,28.2,1.25,4.64,976,27.3,26.95,28,28.25,27.5,2.78,10.4,1.45,    ,    ,    ,    ,    
5525,順天,市,12月12日,,26,0,0,145,3.75,26,26,26.05,25.8,0.96,9.06,1.37,    ,    ,    ,    ,    
