0055,元大MSCI金融,市,2023/12/12,,23.77,0.01,0.04,109,2.6,23.76,23.78,23.78,23.73,0.21,,,    ,    ,    ,    ,    
5014,建錩,櫃,2023/12/12,,14.15,-0.05,-0.35,112,1.59,14.2,14.2,14.3,14.15,1.06,50.5,0.82,    ,    ,    ,    ,    
5202,力新,櫃,2023/12/12,,16.55,-0.45,-2.65,329,5.5,17,16.9,17,16.55,2.65,1655,1.5,    ,    ,    ,    ,    
5205,中茂,櫃,2023/12/12,,24.7,-0.85,-3.33,1,0.03,25.55,24.7,24.7,24.7,0,,4.39,    ,    ,    ,    ,    
5206,坤悅,櫃,2023/12/12,,24.6,0,0,82,2.01,24.6,24.5,24.8,24.5,1.22,25.4,1.36,    ,    ,    ,    ,    
5211,蒙恬,櫃,2023/12/12,,22.7,-0.15,-0.66,39,0.89,22.85,22.75,22.75,22.55,0.88,,1.75,    ,    ,    ,    ,    
5228,鈺鎧,櫃,2023/12/12,,22,-0.05,-0.23,11,0.24,22.05,22.05,22.1,22,0.45,,1.34,    ,    ,    ,    ,    
5251,天鉞電,櫃,2023/12/12,,19.1,-0.05,-0.26,34,0.65,19.15,19.15,19.15,19.05,0.52,,1.57,    ,    ,    ,    ,    
5276,達輝-KY,櫃,2023/12/12,,13.9,0.4,2.96,1,0.01,13.5,13.9,13.9,13.9,0,,1.07,    ,    ,    ,    ,    
5301,寶得利,櫃,2023/12/12,,10.95,-0.15,-1.35,13,0.14,11.1,11,11,10.9,0.9,,2.23,    ,    ,    ,    ,    
5302,太欣,櫃,2023/12/12,,11.9,0.1,0.85,539,6.49,11.8,12,12.25,11.9,2.97,,1.43,    ,    ,    ,    ,    
5310,天剛,櫃,2023/12/12,,21.65,-0.15,-0.69,5,0.12,21.8,21.6,21.65,21.6,0.23,,3.54,    ,    ,    ,    ,    
5315,光聯,櫃,2023/12/12,,18.3,0,0,203,3.73,18.3,18.35,18.4,18.25,0.82,13.4,1.26,    ,    ,    ,    ,    
5324,士開,櫃,2023/12/12,,13.1,0.8,6.5,4890,60.4,12.3,12.25,13.1,11.95,9.35,,2.15,    ,    ,    ,    ,    
5328,華容,櫃,2023/12/12,,16.35,-0.8,-4.66,5336,88.6,17.15,17.2,17.3,16.35,5.54,29.2,1.56,    ,    ,    ,    ,    
5344,立衛,櫃,2023/12/12,,22.5,1.25,5.88,472,10.4,21.25,21.4,22.65,21.4,5.88,,3.67,    ,    ,    ,    ,    
5345,天揚,櫃,2023/12/12,,13.2,0.35,2.72,3,0.04,12.85,12.85,13.2,12.85,2.72,,2.6,    ,    ,    ,    ,    
5348,正能量智能,櫃,2023/12/12,,21.9,0.2,0.92,102,2.23,21.7,22,22.3,21.8,2.3,78.2,4.29,    ,    ,    ,    ,    
5355,佳總,櫃,2023/12/12,,9.47,-0.13,-1.35,3344,32.7,9.6,9.96,10.2,9.11,11.4,,1.37,    ,    ,    ,    ,    
5398,慕康生醫,櫃,2023/12/12,,13.25,-0.05,-0.38,17,0.23,13.3,13.15,13.25,13.1,1.13,,1.27,    ,    ,    ,    ,    
5426,振發,櫃,2023/12/12,,22.95,2.05,9.81,30880,678,20.9,21.8,22.95,21,9.33,67.5,1.55,    ,    ,    ,    ,    
5438,東友,櫃,2023/12/12,,17.15,0,0,26,0.44,17.15,17.15,17.2,17.15,0.29,107,0.74,    ,    ,    ,    ,    
5450,南良,櫃,2023/12/12,,18.15,-0.05,-0.27,8,0.15,18.2,18.25,18.25,18.15,0.55,,1.34,    ,    ,    ,    ,    
5452,佶優,櫃,2023/12/12,,24.5,0,0,1930,46.9,24.5,24.65,24.7,24,2.86,90.7,1.78,    ,    ,    ,    ,    
5460,同協,櫃,2023/12/12,,14.45,-0.05,-0.34,159,2.31,14.5,14.7,14.7,14.35,2.41,,1.17,    ,    ,    ,    ,    
5468,凱鈺,櫃,2023/12/12,,18.1,-0.15,-0.82,48,0.87,18.25,18.25,18.3,17.95,1.92,,2.05,    ,    ,    ,    ,    
5475,德宏,櫃,2023/12/12,,12.6,-0.2,-1.56,378,4.78,12.8,12.8,12.8,12.55,1.95,,1.66,    ,    ,    ,    ,    
5481,新華,櫃,2023/12/12,,13.1,-0.15,-1.13,110,1.45,13.25,13.25,13.25,13.1,1.13,,0.69,    ,    ,    ,    ,    
5484,慧友,市,2023/12/12,,22.4,0.1,0.45,100,2.21,22.3,22.2,22.4,22,1.79,,2.42,    ,    ,    ,    ,    
5488,松普,櫃,2023/12/12,,11.25,-0.05,-0.44,442,5.01,11.3,11.4,11.5,11.25,2.21,18.4,1.08,    ,    ,    ,    ,    
5490,同亨,櫃,2023/12/12,,22.15,-0.3,-1.34,91,2.03,22.45,22.4,22.5,22.1,1.78,,1.72,    ,    ,    ,    ,    
5498,凱崴,櫃,2023/12/12,,10.95,0.05,0.46,366,4.01,10.9,10.95,11,10.85,1.38,11,0.99,    ,    ,    ,    ,    
5512,力麒,櫃,2023/12/12,,9.75,-0.15,-1.52,1356,13.3,9.9,9.86,9.9,9.72,1.82,40.6,0.53,    ,    ,    ,    ,    
5514,三豐,櫃,2023/12/12,,20.2,0.05,0.25,2,0.04,20.15,20.15,20.2,20.15,0.25,,1.51,    ,    ,    ,    ,    
5515,建國,市,2023/12/12,,16.4,0.7,4.46,3289,52.4,15.7,15.9,16.8,15.45,8.6,13,0.84,    ,    ,    ,    ,    
5516,雙喜,櫃,2023/12/12,,19.95,-0.05,-0.25,54,1.07,20,20,20,19.8,1,,1.56,    ,    ,    ,    ,    
5521,工信,市,2023/12/12,,13.5,0.45,3.45,106369,1425,13.05,13.25,14.1,12.7,10.7,79.4,1.24,    ,    ,    ,    ,    
5529,鉅陞,櫃,2023/12/12,,19.5,-0.15,-0.76,43,0.85,19.65,19.8,19.8,19.45,1.78,,1.63,    ,    ,    ,    ,    
5531,鄉林,市,2023/12/12,,10.5,-0.25,-2.33,795,8.43,10.75,10.8,10.85,10.5,3.26,,0.98,    ,    ,    ,    ,    
5533,皇鼎,市,2023/12/12,,23.35,0.45,1.97,1666,39,22.9,23,23.7,23,3.06,8.22,0.7,    ,    ,    ,    ,    
5603,陸海,櫃,2023/12/12,,22.3,0.2,0.9,307,6.8,22.1,22.4,22.4,22,1.81,12.1,1.29,    ,    ,    ,    ,    
5608,四維航,市,2023/12/12,,21.65,-0.35,-1.59,4767,104,22,22.15,22.25,21.55,3.18,,0.84,    ,    ,    ,    ,    
5701,劍湖山,櫃,2023/12/12,,6.8,-0.04,-0.58,53,0.36,6.84,6.84,6.85,6.8,0.73,,1.44,    ,    ,    ,    ,    
5703,亞都,櫃,2023/12/12,,24.55,-0.05,-0.2,48,1.17,24.6,24.9,24.9,24.3,2.44,117,3.79,    ,    ,    ,    ,    
5864,致和證,櫃,2023/12/12,,16.6,-0.25,-1.48,1470,24.6,16.85,16.95,17,16.6,2.37,6.38,0.92,    ,    ,    ,    ,    
5905,南仁湖,櫃,2023/12/12,,12.65,-0.15,-1.17,336,4.27,12.8,12.9,12.9,12.6,2.34,126,1.15,    ,    ,    ,    ,    
5907,大洋-KY,市,2023/12/12,,12.15,-0.15,-1.22,132,1.61,12.3,12.3,12.3,12.1,1.63,,0.35,    ,    ,    ,    ,    
6005,群益證,市,2023/12/12,,15.9,-0.05,-0.31,3617,57.7,15.95,16,16,15.85,0.94,8.93,0.89,    ,    ,    ,    ,    
6015,宏遠證,櫃,2023/12/12,,10.65,-0.15,-1.39,573,6.13,10.8,10.85,10.9,10.6,2.78,178,0.8,    ,    ,    ,    ,    
6016,康和證,櫃,2023/12/12,,13.15,-0.1,-0.75,865,11.4,13.25,13.3,13.3,13.1,1.51,7.07,0.88,    ,    ,    ,    ,    
6020,大展證,櫃,2023/12/12,,18.8,-0.1,-0.53,24,0.45,18.9,18.8,18.8,18.7,0.53,15,1.04,    ,    ,    ,    ,    
6021,美好證,櫃,2023/12/12,,14.8,0,0,6,0.09,14.8,14.8,14.8,14.8,0,38.9,0.86,    ,    ,    ,    ,    
6026,福邦證,櫃,2023/12/12,,12.55,-0.15,-1.18,1215,15.3,12.7,12.75,12.8,12.5,2.36,10.7,0.9,    ,    ,    ,    ,    
6108,競國,市,2023/12/12,,22,0.15,0.69,838,18.5,21.85,22.15,22.35,21.9,2.06,55,0.95,    ,    ,    ,    ,    
6109,亞元,櫃,2023/12/12,,14.95,-0.05,-0.33,273,4.1,15,15.05,15.15,14.95,1.33,18.9,1.28,    ,    ,    ,    ,    
6113,亞矽,櫃,2023/12/12,,17.2,-0.5,-2.82,5899,106,17.7,18.1,18.85,17.1,9.89,,1.44,    ,    ,    ,    ,    
6116,彩晶,市,2023/12/12,,11.1,-0.2,-1.77,14161,158,11.3,11.35,11.35,11.05,2.65,,0.73,    ,    ,    ,    ,    
6120,達運,市,2023/12/12,,13.7,-0.1,-0.72,4620,63,13.8,14,14,13.45,3.99,36.1,1.01,    ,    ,    ,    ,    
6133,金橋,市,2023/12/12,,15.25,-0.25,-1.61,439,6.73,15.5,15.5,15.7,15.15,3.55,46.2,1.55,    ,    ,    ,    ,    
6134,萬旭,櫃,2023/12/12,,19.8,0.25,1.28,78,1.53,19.55,19.7,19.8,19.55,1.28,,1.84,    ,    ,    ,    ,    
6136,富爾特,市,2023/12/12,,22.1,0.45,2.08,817,18,21.65,21.65,22.15,21.65,2.31,22.6,0.77,    ,    ,    ,    ,    
6140,訊達,櫃,2023/12/12,,24.25,-0.75,-3,2079,50,25,25,25,23.2,7.2,606,2.03,    ,    ,    ,    ,    
6141,柏承,市,2023/12/12,,16.2,0.2,1.25,57,0.93,16,16.2,16.2,16.1,0.62,,0.88,    ,    ,    ,    ,    
6142,友勁,市,2023/12/12,,10,0.01,0.1,276,2.76,9.99,10.05,10.05,9.97,0.8,100,1.04,    ,    ,    ,    ,    
6144,得利影,櫃,2023/12/12,,13.1,-0.6,-4.38,10,0.13,13.85,13.25,13.25,12.9,2.55,,1.48,    ,    ,    ,    ,    
6152,百一,市,2023/12/12,,10.1,0,0,300,3.02,10.1,10.2,10.3,10,2.97,252,1.13,    ,    ,    ,    ,    
6153,嘉聯益,市,2023/12/12,,22.2,0.05,0.23,1210,26.7,22.15,22.3,22.3,22,1.35,,0.96,    ,    ,    ,    ,    
6154,順發,櫃,2023/12/12,,16.05,0.15,0.94,77,1.23,15.9,15.9,16.15,15.9,1.57,20.3,1.01,    ,    ,    ,    ,    
6160,欣技,櫃,2023/12/12,,24,-0.15,-0.62,256,6.19,24.15,24.25,24.35,24,1.45,68.6,2.11,    ,    ,    ,    ,    
6163,華電網,櫃,2023/12/12,,18.3,-0.2,-1.08,513,9.46,18.5,18.5,18.7,18.25,2.43,14.4,1.07,    ,    ,    ,    ,    
6164,華興,市,2023/12/12,,12,0.2,1.69,1734,20.8,11.8,11.85,12.25,11.8,3.81,66.7,1.07,    ,    ,    ,    ,    
6167,久正,櫃,2023/12/12,,16.15,-0.1,-0.62,413,6.65,16.25,16.25,16.4,16,2.46,11.9,1.41,    ,    ,    ,    ,    
6169,昱泉,櫃,2023/12/12,,23.25,-0.5,-2.11,65,1.53,23.75,24,24.15,23.15,4.21,,1.71,    ,    ,    ,    ,    
6174,安碁,櫃,2023/12/12,,23.35,-0.3,-1.27,40,0.95,23.65,23.5,23.55,23.3,1.06,33.4,1.85,    ,    ,    ,    ,    
6185,幃翔,櫃,2023/12/12,,17.45,0.1,0.58,709,12.5,17.35,17.45,17.8,17.4,2.31,21.5,1.16,    ,    ,    ,    ,    
6199,天品,櫃,2023/12/12,,25,0.5,2.04,15,0.38,24.5,24.9,25,24.85,0.61,58.1,2.07,    ,    ,    ,    ,    
6218,豪勉,櫃,2023/12/12,,23.5,-0.15,-0.63,160,3.78,23.65,23.7,23.75,23.4,1.48,21,1.45,    ,    ,    ,    ,    
6219,富旺,櫃,2023/12/12,,21.6,0.05,0.23,1814,39.3,21.55,21.7,22.05,21.35,3.25,29.2,1.93,    ,    ,    ,    ,    
6225,天瀚,市,2023/12/12,,12.95,0.25,1.97,42,0.54,12.7,13.2,13.55,12.75,6.3,,4.2,    ,    ,    ,    ,    
6226,光鼎,市,2023/12/12,,10.2,-0.05,-0.49,166,1.69,10.25,10.25,10.3,10.1,1.95,,1.03,    ,    ,    ,    ,    
6228,全譜,櫃,2023/12/12,,24.2,-0.45,-1.83,18,0.42,24.65,23.75,24.5,23.7,3.25,,2.31,    ,    ,    ,    ,    
6240,松崗,櫃,2023/12/12,,19.65,-0.2,-1.01,19,0.38,19.85,20.1,20.1,19.65,2.27,,1.15,    ,    ,    ,    ,    
6241,易通展,櫃,2023/12/12,,13.05,-0.05,-0.38,104,1.36,13.1,13.3,13.3,13,2.29,,1.86,    ,    ,    ,    ,    
6246,臺龍,櫃,2023/12/12,,15.4,1.4,10,2257,34.2,14,14.15,15.4,14.15,8.93,,1.35,    ,    ,    ,    ,    
6259,百徽,櫃,2023/12/12,,23.8,-0.05,-0.21,275,6.54,23.85,24.9,24.9,22.8,8.81,24.8,1.58,    ,    ,    ,    ,    
6264,富裔,櫃,2023/12/12,,7.3,0,0,16,0.11,7.3,7.11,7.3,7.1,2.74,,1.47,    ,    ,    ,    ,    
6265,方土昶,櫃,2023/12/12,,11.05,-0.25,-2.21,2688,29.8,11.3,11.3,11.4,10.85,4.87,,0.98,    ,    ,    ,    ,    
6270,倍微,櫃,2023/12/12,,23.9,-0.2,-0.83,207,4.99,24.1,24.3,24.3,23.9,1.66,17.4,0.93,    ,    ,    ,    ,    
6287,元隆,櫃,2023/12/12,,16.05,-0.25,-1.53,9,0.15,16.3,16.05,16.05,16,0.31,,5.11,    ,    ,    ,    ,    
6405,悅城,市,2023/12/12,,23.85,0.25,1.06,46,1.09,23.6,24.15,24.15,23.6,2.33,,0.62,    ,    ,    ,    ,    
6418,詠昇,櫃,2023/12/12,,24.4,-1.25,-4.87,714,17.7,25.65,25.65,25.65,24.4,4.87,20.2,1.67,    ,    ,    ,    ,    
6425,易發,櫃,2023/12/12,,21.25,-0.2,-0.93,157,3.35,21.45,21.5,22.2,21.15,4.9,,1.12,    ,    ,    ,    ,    
6431,光麗-KY,市,2023/12/12,,16.1,0.1,0.62,28,0.45,16,16,16.2,16,1.25,,1.82,    ,    ,    ,    ,    
6465,威潤,櫃,2023/12/12,,19.95,0,0,10,0.2,19.95,19.95,19.95,19.5,2.26,,3.06,    ,    ,    ,    ,    
6506,雙邦,櫃,2023/12/12,,17.45,-0.05,-0.29,90,1.57,17.5,17.45,17.7,17.45,1.43,,1.18,    ,    ,    ,    ,    
6512,啟發電,櫃,2023/12/12,,21,0.05,0.24,5,0.11,20.95,20.95,21,20.95,0.24,,1.31,    ,    ,    ,    ,    
6573,虹揚-KY,市,2023/12/12,,14.5,0,0,75,1.08,14.5,14.5,14.5,14.25,1.72,,1.49,    ,    ,    ,    ,    
6578,達邦蛋白,櫃,2023/12/12,,20.3,-0.5,-2.4,548,11.2,20.8,20.85,20.9,20.2,3.37,,1.32,    ,    ,    ,    ,    
6603,富強鑫,櫃,2023/12/12,,16.3,-0.1,-0.61,240,3.9,16.4,16.3,16.35,16.25,0.61,65.2,1.14,    ,    ,    ,    ,    
6606,建德工業,市,2023/12/12,,23.95,0,0,39,0.94,23.95,24.2,24.2,23.9,1.25,22.2,1.57,    ,    ,    ,    ,    
6616,特昇-KY,櫃,2023/12/12,,12.7,-0.25,-1.93,126,1.61,12.95,12.95,12.95,12.7,1.93,,0.95,    ,    ,    ,    ,    
6661,威健生技,櫃,2023/12/12,,22.9,0.2,0.88,7,0.16,22.7,22.55,22.9,22.5,1.76,,1.79,    ,    ,    ,    ,    
6834,天二科技,市,2023/12/12,,25,0.05,0.2,83,2.08,24.95,25.6,25.6,24.8,3.21,,1.52,    ,    ,    ,    ,    
8011,台通,市,2023/12/12,,23.75,1.4,6.26,52444,1257,22.35,24.55,24.55,22.85,7.61,,1.35,    ,    ,    ,    ,    
8024,佑華,櫃,2023/12/12,,22.45,-0.3,-1.32,99,2.24,22.75,22.75,22.75,22.4,1.54,,1.66,    ,    ,    ,    ,    
8047,星雲,櫃,2023/12/12,,11.75,-0.2,-1.67,18,0.21,11.95,11.75,11.75,11.7,0.42,,1.1,    ,    ,    ,    ,    
8059,凱碩,櫃,2023/12/12,,14.1,0,0,161,2.25,14.1,14,14.15,13.9,1.77,37.1,1.38,    ,    ,    ,    ,    
8064,東捷,櫃,2023/12/12,,18.15,-0.15,-0.82,301,5.48,18.3,18.3,18.45,18.05,2.19,15.5,1.03,    ,    ,    ,    ,    
8067,志旭,櫃,2023/12/12,,13.75,-0.1,-0.72,6,0.08,13.85,13.4,13.75,13.15,4.33,,1.63,    ,    ,    ,    ,    
8071,能率網通,櫃,2023/12/12,,14.5,-0.05,-0.34,142,2.05,14.55,14.6,14.6,14.45,1.03,,1.04,    ,    ,    ,    ,    
8074,鉅橡,櫃,2023/12/12,,19.85,0,0,71,1.41,19.85,19.9,19.95,19.75,1.01,5.82,1.07,    ,    ,    ,    ,    
8092,建暐,櫃,2023/12/12,,12.6,0,0,144,1.81,12.6,12.8,12.8,12.4,3.17,115,1.51,    ,    ,    ,    ,    
8093,保銳,櫃,2023/12/12,,17.1,0.25,1.48,267,4.67,16.85,16.95,18,16.95,6.23,,2.56,    ,    ,    ,    ,    
8096,擎亞,櫃,2023/12/12,,14.9,0.2,1.36,29864,444,14.7,15.2,15.8,14,12.2,,1.05,    ,    ,    ,    ,    
8101,華冠,市,2023/12/12,,4,-0.09,-2.2,97,0.39,4.09,4.02,4.02,3.98,0.98,,2.33,    ,    ,    ,    ,    
8105,凌巨,市,2023/12/12,,12.95,0,0,423,5.49,12.95,12.95,13.05,12.9,1.16,20.9,0.72,    ,    ,    ,    ,    
8107,大億金茂,櫃,2023/12/12,,16,-0.05,-0.31,40,0.63,16.05,16,16.1,16,0.62,,0.82,    ,    ,    ,    ,    
8110,華東,市,2023/12/12,,15,-0.05,-0.33,1596,24,15.05,15.15,15.15,14.9,1.66,,0.75,    ,    ,    ,    ,    
8111,立碁,櫃,2023/12/12,,18.95,0,0,245,4.6,18.95,18.95,19,18.65,1.85,32.1,1.49,    ,    ,    ,    ,    
8121,越峰,櫃,2023/12/12,,24.9,-0.2,-0.8,125,3.13,25.1,25.05,25.1,24.85,1,,2.89,    ,    ,    ,    ,    
8176,智捷,櫃,2023/12/12,,14.75,0.2,1.37,510,7.45,14.55,14.55,14.8,14.35,3.09,,2.06,    ,    ,    ,    ,    
8201,無敵,市,2023/12/12,,18.15,1.05,6.14,2357,42.6,17.1,17.5,18.7,17.4,7.6,,2.09,    ,    ,    ,    ,    
8277,商丞,櫃,2023/12/12,,11.9,-0.15,-1.24,255,3.06,12.05,12.15,12.25,11.85,3.32,,1.95,    ,    ,    ,    ,    
8291,尚茂,櫃,2023/12/12,,6.61,0.18,2.8,5,0.04,6.43,6.8,6.8,6.61,2.95,,5.8,    ,    ,    ,    ,    
8354,冠好,櫃,2023/12/12,,16.95,-0.45,-2.59,1572,26.7,17.4,17.5,17.85,16.4,8.33,31.4,0.65,    ,    ,    ,    ,    
8401,白紗科,櫃,2023/12/12,,21.4,0,0,75,1.6,21.4,21.45,21.45,21.3,0.7,13,1.35,    ,    ,    ,    ,    
8404,百和興業-KY,市,2023/12/12,,20.3,-0.1,-0.49,344,6.96,20.4,20.45,20.45,20.15,1.47,,1.33,    ,    ,    ,    ,    
8411,福貞-KY,市,2023/12/12,,15.1,0.45,3.07,294,4.42,14.65,14.7,15.4,14.7,4.78,45.8,0.57,    ,    ,    ,    ,    
8418,捷必勝-KY,櫃,2023/12/12,,8.92,0,0,27,0.24,8.92,8.98,8.98,8.92,0.67,,1.01,    ,    ,    ,    ,    
8421,旭源,櫃,2023/12/12,,13.1,0.1,0.77,159,2.08,13,13.1,13.25,13.05,1.54,,0.87,    ,    ,    ,    ,    
8423,保綠-KY,櫃,2023/12/12,,22.05,0.6,2.8,16,0.34,21.45,21.55,22.15,21.55,2.8,21,1.53,    ,    ,    ,    ,    
8429,金麗-KY,市,2023/12/12,,10.75,-0.15,-1.38,1176,12.6,10.9,10.95,10.95,10.6,3.21,,0.32,    ,    ,    ,    ,    
8443,阿瘦,市,2023/12/12,,11.8,-0.05,-0.42,85,1,11.85,11.75,11.8,11.75,0.42,,0.95,    ,    ,    ,    ,    
8450,霹靂,櫃,2023/12/12,,23.8,0,0,38,0.9,23.8,24.05,24.05,23.75,1.26,,1.32,    ,    ,    ,    ,    
8455,大拓-KY,櫃,2023/12/12,,20.45,-0.1,-0.49,2,0.04,20.55,20.75,20.75,20.45,1.46,,0.97,    ,    ,    ,    ,    
8477,創業家,櫃,2023/12/12,,15.1,-0.05,-0.33,41,0.62,15.15,15.45,15.45,15,2.97,,1.87,    ,    ,    ,    ,    
8488,吉源-KY,市,2023/12/12,,17.95,-0.3,-1.64,32,0.58,18.25,18.2,18.2,17.8,2.19,,0.49,    ,    ,    ,    ,    
8489,三貝德,櫃,2023/12/12,,25,0.45,1.83,28,0.68,24.55,24.6,25,24.6,1.63,,1.99,    ,    ,    ,    ,    
8906,花王,櫃,2023/12/12,,16.35,-0.25,-1.51,97,1.6,16.6,16.5,16.6,16.35,1.51,,1.56,    ,    ,    ,    ,    
8921,沈氏,櫃,2023/12/12,,13.95,0.05,0.36,4,0.06,13.9,13.95,13.95,13.95,0,,0.7,    ,    ,    ,    ,    
8923,時報,櫃,2023/12/12,,19.45,-0.05,-0.26,4,0.08,19.5,19.45,19.55,19.45,0.51,26.3,1.35,    ,    ,    ,    ,    
8929,富堡,櫃,2023/12/12,,20.2,-0.05,-0.25,13,0.27,20.25,20.25,20.25,20.2,0.25,,1.3,    ,    ,    ,    ,    
8933,愛地雅,櫃,2023/12/12,,9.7,-0.01,-0.1,296,2.88,9.71,9.76,9.78,9.69,0.93,,1.27,    ,    ,    ,    ,    
8935,邦泰,櫃,2023/12/12,,10.95,0.1,0.92,28,0.31,10.85,10.9,10.95,10.8,1.38,,1.15,    ,    ,    ,    ,    
8937,合騏,櫃,2023/12/12,,21.35,-0.1,-0.47,224,4.71,21.45,21.1,21.35,20.7,3.03,36.2,2.08,    ,    ,    ,    ,    
9103,美德醫療-DR,市,2023/12/12,,7.68,-0.26,-3.27,1367,10.7,7.94,8,8,7.68,4.03,,,    ,    ,    ,    ,    
910322,康師傅-DR,市,2023/12/12,,19.4,-0.1,-0.51,46,0.9,19.5,19.5,19.65,19.4,1.28,,,    ,    ,    ,    ,    
9105,泰金寶-DR,市,2023/12/12,,2.98,0.01,0.34,11386,33.1,2.97,2.96,2.98,2.83,5.05,,,    ,    ,    ,    ,    
910861,神州-DR,市,2023/12/12,,4.22,-0.01,-0.24,96,0.41,4.23,4.25,4.25,4.22,0.71,,,    ,    ,    ,    ,    
9110,越南控-DR,市,2023/12/12,,7.26,0.09,1.26,34,0.25,7.17,7.4,7.4,7.13,3.77,,,    ,    ,    ,    ,    
911608,明輝-DR,市,2023/12/12,,2.83,-0.03,-1.05,46,0.13,2.86,2.91,2.91,2.77,4.9,,,    ,    ,    ,    ,    
911622,泰聚亨-DR,市,2023/12/12,,5.12,-0.03,-0.58,7,0.04,5.15,5.08,5.12,5.05,1.36,,,    ,    ,    ,    ,    
911868,同方友友-DR,市,2023/12/12,,1.2,0.02,1.69,317,0.38,1.18,1.18,1.24,1.15,7.63,,,    ,    ,    ,    ,    
912000,晨訊科-DR,市,2023/12/12,,2.34,-0.01,-0.43,56,0.13,2.35,2.32,2.35,2.31,1.7,,,    ,    ,    ,    ,    
9136,巨騰-DR,市,2023/12/12,,6.6,0.01,0.15,129,0.85,6.59,6.59,6.6,6.57,0.46,,,    ,    ,    ,    ,    
9902,台火,市,2023/12/12,,12.45,0,0,67,0.83,12.45,12.5,12.6,12.45,1.2,59.3,0.99,    ,    ,    ,    ,    
9905,大華,市,2023/12/12,,24.1,-0.05,-0.21,91,2.18,24.15,24.15,24.15,24,0.62,16.2,0.97,    ,    ,    ,    ,    
9907,統一實,市,2023/12/12,,16.1,0.05,0.31,1367,22,16.05,16.05,16.15,16,0.93,34.3,1.31,    ,    ,    ,    ,    
9912,偉聯,市,2023/12/12,,11.3,1,9.71,761,8.51,10.3,10.3,11.3,10.3,9.71,,1.43,    ,    ,    ,    ,    
9929,秋雨,市,2023/12/12,,16.65,0.7,4.39,545,8.93,15.95,16.1,16.75,16,4.7,53.7,1.76,    ,    ,    ,    ,    
9934,成霖,市,2023/12/12,,14.4,-0.3,-2.04,1771,25.6,14.7,14.7,14.7,14.35,2.38,11.3,0.99,    ,    ,    ,    ,    
9935,慶豐富,市,2023/12/12,,19.1,0.05,0.26,360,6.85,19.05,18.9,19.2,18.8,2.1,31.3,1.43,    ,    ,    ,    ,    
9944,新麗,市,2023/12/12,,20.25,0.1,0.5,129,2.6,20.15,20.25,20.3,20.15,0.74,6.06,0.6,    ,    ,    ,    ,    
9946,三發地產,市,2023/12/12,,19.1,-0.05,-0.26,367,7.01,19.15,19.15,19.3,18.95,1.83,119,0.98,    ,    ,    ,    ,    
9949,琉園,櫃,2023/12/12,,16.2,0.7,4.52,78,1.24,15.5,15.55,16.3,15.5,5.16,,1.89,    ,    ,    ,    ,    
9955,佳龍,市,2023/12/12,,24.1,-0.25,-1.03,552,13.3,24.35,24.15,24.3,24,1.23,,1.85,    ,    ,    ,    ,    
9962,有益,櫃,2023/12/12,,17.65,0,0,92,1.62,17.65,17.7,17.75,17.6,0.85,10.4,1.4,    ,    ,    ,    ,    
